int_id,200907,200910,201001,201004,201007,201010,201101,201104,201107,201110,201201,201204,201207,201210,201301,201304,201307,201310,201401,201404,201407,201410,201501,201504,201507,201510,201602,201606,201610,201702,201706,201710,201802,201806,201810,201812,201902,201906,201910,202002,202006,202010,202102,202106,202110,202202,202206,202210,202302,202306,202310,200907_sm,200910_sm,201001_sm,201004_sm,201007_sm,201010_sm,201101_sm,201104_sm,201107_sm,201110_sm,201201_sm,201204_sm,201207_sm,201210_sm,201301_sm,201304_sm,201307_sm,201310_sm,201401_sm,201404_sm,201407_sm,201410_sm,201501_sm,201504_sm,201507_sm,201510_sm,201602_sm,201606_sm,201610_sm,201702_sm,201706_sm,201710_sm,201802_sm,201806_sm,201810_sm,201812_sm,201902_sm,201906_sm,201910_sm,202002_sm,202006_sm,202010_sm,202102_sm,202106_sm,202110_sm,202202_sm,202206_sm,202210_sm,202302_sm,202306_sm,202310_sm
20,99,4,3,4,4,3,3,3,5,5,3,3,3,3,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,4,4,3,3,2,2,99,2,3,4,2,2,3,2,3,3,3,4,4,3,3,3,-0.021379062,-0.005180309,0.00225793,0.010164596013200947,-0.002010204,-0.022282363,-0.056232059,-0.027311189,-0.022932708,0.003336697,0.027389193,0.003416798,0.011219523074105392,0.018043190290918575,0.000999097,0.041161157734168216,0.039573764,0.004271766,0.001867522,-0.016385828,-0.029989901,-0.010048207,-0.024224484,0.000465393,0.004797137,0.002838874,0.035030882,0.002464196,-0.00864895,-0.030945214,-0.026805466,-0.004496569,-0.021577841,0.054991696,0.014123500337591396,-0.01113675,-0.022585025,0.014386178752174591,0.062363626,0.053298622,0.017528081884374845,0.004886655,0.00180544,-0.010885425,-0.02537626,-0.033807514,-0.017266429,-0.005705088,0.022369731641374544,0.001552987,
21,99,4,4,4,4,4,4,4,4,4,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,99,2,99,1,2,2,2,2,2,2,2,2,2,3,2,3,3,2,0.051658869086002764,0.038180754562331894,0.030641400424594213,0.012096351774578736,0.055845402,0.029602487952533098,-0.024352221,-0.010384193,-0.028435886,0.017270370936867868,0.041924176,0.012411528944291863,0.006341334,-0.001453332,0.017639641480689684,0.018009353344413365,0.033190311,-0.001017826,-0.007176353,-0.008330391,-0.033297173,-0.032525537,-0.017353414,-0.004915705,-0.018800338,-0.023026555,0.025040478424423133,-0.00084694,-0.002733976,-0.011795756,-0.011058666,-0.029928344,-0.013809809,0.004935394,-0.024466683,-0.012792264,-0.018605285,-0.045023774,-0.008981503,-0.000613595,0.021679169371385438,0.009225431,-0.006497925,0.013175502,-0.012327863,-0.019512574,0.001234839,-0.021377794,-0.009716591,-0.048238645,
22,99,3,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,99,2,3,2,2,2,3,2,3,2,3,4,3,3,3,3,-0.003062038,-0.001941186,-0.004095618,-0.003813621,0.001306234,-0.000196888,-0.006151639,-0.005771218,0.00090673,0.0025197,7.814626116046941e-05,-0.002941865,-0.000479289,0.000137996,0.008194542,0.009140681,0.001653164,0.002581796,0.011948179,0.006994655,0.001502898,0.003118268,0.004915797,0.000570656,0.000296363,-0.000276825,-0.004631607,-0.00415434,-0.003459357,-0.004188252,-0.001296231,-0.001566417,-0.005258347,-0.004113505,-0.003868326,-0.00693906,-0.003219909,-0.000304549,0.012597918955629672,0.011318471962982593,0.006495942,0.000782027,0.002111125,0.001046294,-0.004330406,-0.004862177,-0.003735483,-0.001429493,0.002396041,0.000419355,
23,99,3,2,2,2,3,3,3,4,4,4,3,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,99,2,2,2,2,2,3,3,3,3,3,4,3,3,3,3,-0.004624385,-0.002969313,-0.007588898,-0.006591326,-0.000138995,-0.001329333,-0.012260046,-0.010413428,-0.001600144,0.001166874,-0.001138444,-0.005277457,-0.000734918,0.000334434,0.011142808741287286,0.012013940787052417,0.004512626,0.004344266,0.014821794,0.00815262,0.00138226,0.00453165,0.006044443,0.001277988,0.002350217,0.000462336,-0.002547049,-0.00495806,-0.003991379,-0.005525935,-0.000389752,-0.001302326,-0.005891668,-0.00524668,-0.004555308,-0.008423635,-0.0044798,-0.000770883,0.017110181550550108,0.016817758347400846,0.008715491,0.000609303,0.002521975,0.001369292,-0.005964114,-0.005501218,-0.004273966,-0.000812047,0.002184235,-0.000318282,
24,99,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,99,2,3,2,2,2,3,2,3,2,3,4,3,3,3,3,-0.002275463,-0.002248436,-0.002708175,-0.001311648,-0.000289884,-0.000359047,-0.002114756,-0.001907747,-0.000885992,3.769809080508229e-05,-0.001798641,-0.001773354,-0.001773886,-0.000889801,-0.001740696,-0.001738883,-0.003050587,-0.002230328,0.000358904,0.001149916,-0.000947194,-0.000594506,0.000223995,0.000197684,-0.00047043,-0.0013982,-0.002662754,-0.00328906,-0.003127361,-0.002949075,-0.00216386,-0.001629162,-0.0022967,-0.000509277,0.000332438,-0.001392381,0.00139848,0.004956182,0.004514081,0.006670382,0.004962287,0.005664024,0.004923755,0.003985344,0.000868101,-0.001911374,-0.001648645,0.000268334,0.003306643,0.001467441,
25,99,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,99,2,3,2,2,2,3,2,2,2,2,3,3,3,3,3,-0.005286354,-0.004684049,-0.004829601,-0.00150422,-0.000141802,-0.001067939,-0.003777423,-0.003291256,-0.001585152,0.000575817,-0.001269832,-0.002355237,-0.002641832,-0.001681858,-0.000763544,-0.000173312,-0.002159405,-0.001659275,0.000279589,0.000462797,-0.002397194,-0.000159893,0.001427611,0.000128742,-0.001060416,-0.000999575,-0.001720063,-0.003725387,-0.004508488,-0.005032144,-0.003326422,-0.001866272,-0.003827928,-0.002212162,-0.001833252,-0.002731097,-0.000735235,0.005115955,0.008698497,0.010154156102600261,0.006474456,0.008478594,0.008728187,0.005803155,0.000857733,-0.002982878,-0.001927068,-0.000817052,0.008730555,0.004523117,
26,99,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,99,2,3,2,2,2,3,2,2,2,2,3,3,3,3,3,-0.002023826,-0.002479438,-0.01134037,-0.00934292,0.004376451,0.007829738,0.001529685,-0.001302204,-0.000494123,0.001650333,-0.005204949,-0.00868819,-0.004819059,-0.003633199,-0.000785351,-0.004709896,-0.005043885,-0.00299891,0.000828905,-0.001986112,-0.002937634,-0.001096465,-0.0057337,-0.008298609,-0.005466504,-0.004163907,0.000360656,-0.004911708,-0.004859414,-0.009366258,-0.004436884,-0.002656031,-0.011630185,-0.005565247,-0.003618662,-0.00810726,-0.003834674,-0.000706885,0.012748861064513537,0.013333662079624175,0.006226327,0.015914055346338836,0.011586540666075375,0.005886478,1.5017840965286106e-05,-0.002370148,-0.000888196,0.003657082,0.013180778741284675,0.003247551,
27,99,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,99,2,3,2,2,2,3,2,3,2,3,4,3,3,3,3,-0.002449235,-0.002327757,-0.004119844,-0.002657795,-0.000507842,-0.001054128,-0.004706166,-0.004746531,-0.001005523,0.00091708,-0.001831049,-0.003208509,-0.001338337,0.000308866,0.003048249,0.000909883,-0.001501808,-0.000705161,0.004986101,0.003871001,-0.000587681,0.000440085,-0.000377185,-0.001881756,-0.001689119,-0.001987015,-0.004839214,-0.005310319,-0.004146931,-0.003192313,-0.001727676,-0.002030289,-0.004710597,-0.002720047,-0.001633654,-0.005021878,-0.001851089,0.000607193,0.006098595,0.010733381078378934,0.006067474,0.007247712,0.005820644,0.005160155,0.001196221,-0.002648752,-0.002430831,0.001566585,0.006375821,0.002416717,
28,99,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,99,2,3,2,2,2,3,2,2,2,2,3,3,3,3,3,-0.001255176,-0.002179575,-0.005053426,-0.002987289,0.002424962,0.001759064,-0.004456003,-0.004948412,-0.002116861,-0.0006653,-0.004225273,-0.005205378,-0.003402721,-0.002020085,-0.000833737,-0.002332392,-0.003538568,-0.002176131,0.003529741,0.004271532,-0.00030322,0.000933405,-0.001291414,-0.00344373,-0.002557097,-0.001890575,-0.002202736,-0.004663117,-0.004421244,-0.006723223,-0.003154046,-0.0016223,-0.0066506,-0.0026612,-0.001619717,-0.006772357,-0.003257386,-0.000304472,0.008015323,0.011336618756591274,0.006973354,0.010718421511730903,0.007344084,0.005252694,0.001705243,-0.002464581,-0.001633458,0.002238447,0.007696144,0.002503128,
29,99,3,2,2,2,3,3,3,4,4,4,3,4,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,99,2,2,2,2,2,3,3,3,3,3,4,3,3,3,3,-0.000491316,-0.000342011,-0.003719979,-0.003674366,-0.000547131,-0.000685942,-0.007137957,-0.007400148,-0.004316166,-0.001680573,-0.006925134,-0.007416024,-0.005058769,-0.00269985,0.001382283,8.424593487002877e-05,-0.001936643,-0.000799028,0.006457088,0.006063143,0.001512789,0.000911983,-0.002052752,-0.003144763,-0.001193663,-0.001194244,-0.003436588,-0.002571833,-0.001775284,-0.002870567,-0.000899269,-0.001279184,-0.006172144,-0.002094873,2.2560698485717373e-05,-0.006738841,-0.003556767,-0.001111398,0.007167607,0.011420799013872579,0.006935719,0.007970033,0.006008286,0.003621652,-0.000198011,-0.001124036,-0.001658561,0.00162703,0.003420959,0.000194437,
30,99,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,2,2,2,2,99,2,3,2,2,2,3,2,3,2,3,4,3,3,3,3,-0.002450535,-0.002803827,-0.003518459,-0.002432081,-0.001338796,-0.001024821,-0.003256759,-0.003149242,-0.000553253,0.001567198,0.00045452,-0.001303078,-0.00042637,5.6462019289793466e-05,-0.000639813,-0.000248642,-0.001569281,-0.001361072,0.002782822,0.002821151,-0.000436491,0.000652666,0.002640368,0.000671561,-0.001194128,-0.001413725,-0.00326986,-0.00389196,-0.003805586,-0.004659364,-0.003330037,-0.002428279,-0.00272169,-0.000627578,0.000101121,-0.002374308,0.001009808,0.004182662,0.002382986,0.008546667,0.005781945,0.006733759,0.003534323,0.00229585,0.000220745,-0.002820433,-0.002662802,0.001126117,0.005122895,0.002435638,
31,99,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,99,2,3,2,2,2,3,2,2,2,2,3,3,3,3,3,-0.003748034,-0.004304817,-0.00746782,-0.004310601,-0.000902239,-0.001821346,-0.006200844,-0.005723158,-0.002506138,-4.70E-05,-0.0026468,-0.004417206,-0.003214075,-0.001900044,-0.001127174,-0.000886084,-0.002559518,-0.002079269,0.002522676,0.003038617,-0.002472386,0.000804875,0.001394707,-0.001987702,-0.001984923,-0.0010876,-0.002142427,-0.005448494,-0.00538143,-0.007850619,-0.004235133,-0.001992378,-0.005417285,-0.004076183,-0.003560659,-0.005413936,-0.003000876,0.002016125,0.008824412,0.013853541417084208,0.008504249,0.012648959,0.012182008548687558,0.007067756,0.002568819,-0.002928282,-0.002347619,0.001068218,0.011967147704169682,0.006586243,
32,99,3,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,99,2,3,2,2,2,3,2,3,2,3,4,3,3,3,3,-0.00497466,-0.003059053,-0.002601313,-0.001580634,0.001533797,-7.96E-05,-0.004527706,-0.003441728,0.001168094,0.002172992,-0.000849657,-0.00186254,0.000290934,0.001022834,0.004499152,0.00478013,-0.001393828,-0.000415143,0.008315334,0.004719308,-0.000252352,0.001856888,0.005465644,0.001382604,-0.001214269,-0.001607618,-0.00486121,-0.00474446,-0.004533739,-0.00512478,-0.001978157,-0.00227945,-0.004666799,-0.003355821,-0.002918802,-0.004491712,-0.001889814,0.003516668,0.008059257,0.010278709983840482,0.005059883,0.000801444,0.004872797,0.003821147,-0.000710211,-0.00430878,-0.003195021,-0.001050415,0.005510258,0.002853021,
33,99,3,2,2,2,2,2,2,4,5,2,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,4,3,2,2,2,99,2,2,3,2,2,2,1,2,2,3,4,4,3,3,3,-0.023848001,-0.012182088,0.021786265,0.035036563914318426,0.018494626498957556,-0.020189842,-0.067758464,-0.035070741,-0.047358742,-0.003662264,0.066121235,0.013472820209577248,0.009019774,0.015060521859166929,0.02595093,0.037905599,0.048575397630094934,0.008561173,0.010077930535579576,-0.001931777,-0.004522285,-0.007836279,-0.002616065,0.002377014,0.011939572342691959,0.013226972179003251,0.028193215909311432,-0.005455426,-0.012201022,-0.050773717,-0.025179713,-0.008736106,-0.01823091,0.049827296204766475,0.014450900256633753,-0.023968326,-0.040077565,0.010102463090209707,0.069507155,0.044099558194040725,0.018291192859542532,0.00556701,-0.009009043,-0.018885551,-0.04696168,-0.05332537,-0.022961429,-0.01148741,0.019423745,0.006484529,
34,99,3,2,2,2,2,2,2,4,5,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,4,3,3,2,2,99,2,3,4,2,2,3,2,3,3,3,4,4,3,3,3,-0.025261169,-0.008575292,0.017547254114390943,0.036151213,0.016525703235365723,-0.027528542,-0.071892218,-0.041130665,-0.051012794,-0.004876835,0.048601137,0.00240163,0.007700966,0.015091272136464261,0.018158219623775146,0.04872598,0.058543784,0.007360062,0.00959556,-0.011284145,-0.013332187,-0.010646127,-0.011593579,0.00532378,0.017252774022448174,0.018474112612942156,0.034454566,0.000523064,-0.015597249,-0.049440275,-0.033993371,-0.012216839,-0.021961913,0.059911434,0.013006554553493508,-0.013842954,-0.034065002,0.015070148098011759,0.064628392,0.051656509562136674,0.024505442,0.005194447,-0.007611395,-0.022195398,-0.044631234,-0.05397465,-0.017845766,-0.004132404,0.023658825,0.002437872,
35,99,3,2,2,2,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,99,1,1,1,1,1,1,1,3,2,3,2,3,2,2,1,0.013520205423968725,0.002652424,0.023253572402430367,0.02884857,0.041645263,-0.002571188,-0.078436853,-0.036546959,-0.054602129,-0.011953833,0.024025708559106608,0.002493823,-0.00313873,0.015339493446174236,0.034652558,0.039071024563468885,0.084009907,0.021364162874514928,0.027471107,-0.001011384,-0.002667388,-0.011968154,-0.020109932,0.003382743,0.010414465345808702,0.025655433,0.033827009,-0.015147271,-0.018204828,-0.039318944,-0.040645503,-0.046193527,-0.018661409,0.041919791,0.019146930670640508,-0.007898959,-0.030811877,0.006738418,0.066824688,0.034851083043413084,0.015181474692997382,0.03143665,-0.011072209,-0.033536476,-0.035799225,-0.049031379,-0.033144748,-0.026485009,0.002422431,-0.032132137,
36,99,3,2,2,2,2,2,2,4,5,2,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,4,3,2,2,2,99,2,2,3,2,2,2,1,2,2,3,4,4,4,3,3,0.012514076387609256,0.009169903,0.028799731170630623,0.03360588,0.046622477,-0.012846586,-0.087239243,-0.033537097,-0.059518097,-0.016369322,0.041295181561744845,0.003291861,-0.008981093,0.003954605,0.032090731,0.045665439,0.077130484,0.009379874,0.011456803368930598,-0.007962187,0.000258679,-0.014060828,-0.011853096,0.00579976,0.027845428,0.03664449,0.035341799,-0.013539469,-0.026017641,-0.058125754,-0.031749824,-0.014333214,-0.013416781,0.055055777,0.019738435802113916,-0.018086779,-0.043479787,0.001640942,0.071647478,0.03706348,0.010174950627425239,0.028398325,-0.026198663,-0.033379051,-0.044196014,-0.047803744,-0.001715935,-0.026527034,0.004712928,-0.01992397,
37,99,3,2,2,2,2,2,2,4,5,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,4,3,3,2,2,99,2,3,4,2,2,3,2,3,3,3,4,4,4,3,3,0.000890361,0.000291291,0.021537835518997864,0.034040692,0.037872381,-0.015471408,-0.085473297,-0.03805332,-0.053966757,-0.014091888,0.031868504508432156,0.000143672,-0.005660572,0.006868123,0.029893067,0.045673410648322976,0.077456472,0.012136319171951475,0.013617958685001682,-0.009651809,-0.004657748,-0.014996811,-0.011434482,0.008572275,0.029100808393524368,0.041591235241257976,0.031883918,-0.008439053,-0.026834091,-0.053480884,-0.029868977,-0.017789621,-0.01099123,0.053369649670210226,0.020367563,-0.006975955,-0.04064654,0.005545228,0.068014205,0.039717073,0.020655278,0.024056826908904365,-0.020883753,-0.036393853,-0.039613503,-0.048320654,-0.012754791,-0.022474707,0.007560511,-0.019742315,
38,99,3,2,2,2,2,2,2,4,5,2,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,4,3,2,2,2,99,2,2,3,2,2,2,1,2,2,3,4,3,3,3,3,-0.001580317,0.017391424499830974,0.027558238356042708,0.045960001,0.036475725093130365,-0.006973691,-0.079232924,-0.041790851,-0.079268818,-0.02076711,0.055991816,0.005823526,-0.014725946,0.005077615,0.024251821214112183,0.032595547,0.073680748,0.022608158383834176,0.012711705,-0.005186473,0.005232296,-0.007128336,-0.008277333,0.013729384232123037,0.03732199,0.032040028690786676,0.021555517,-0.023340014,-0.030254501,-0.046953439,-0.020118229,-0.01724579,-0.029256276,0.02911171,0.00567027,0.019858516910571153,-0.046011728,0.006926518,0.062923568,0.039205313865411096,-0.007386857,0.012977482435309277,-0.02473252,-0.025827603,-0.063420483,-0.037952697,0.002536651,-0.019697396,0.029455422,-0.007353101,
39,99,3,2,2,2,2,2,2,4,5,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,4,3,3,2,2,99,2,3,4,2,2,3,2,3,3,3,4,3,3,3,3,-0.012704813,0.009868655,0.020912431,0.034513606,0.035006679,-0.005848258,-0.080919466,-0.046331926,-0.076683829,-0.020814851,0.047507209,0.006417098,-0.008728171,0.002764085,0.030144985808536074,0.040129918,0.087550907,0.025075427364817868,0.015574599897792165,-0.006256228,-0.001615158,-0.015185095,-0.012631026,0.010764966653876515,0.047612701,0.057795840683718076,0.021798126442834388,-0.018149292,-0.034755768,-0.04782935,-0.024796276,-0.018227901,-0.020126168,0.027084758548542517,0.015313468743548846,0.005340542,-0.048402262,0.001665063,0.068028641,0.052143682314212944,0.002324631,0.022402168229915358,-0.02064265,-0.030048912,-0.055785629,-0.036523888,0.003753205,-0.017210064,0.020482611257669543,-0.020428156,
40,99,3,2,2,2,2,2,2,4,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,,2,1,3,2,99,2,2,3,2,3,2,2,3,,3,4,3,,,,-0.026229395,0.002586065,0.008732915,0.026206823415122923,0.007397941,-0.01476976,-0.055219306,-0.03043235,-0.046048596,0.001690719,0.068262847,-0.000910046,-0.01083317,0.019710773660335697,0.018727202189620575,0.042520253336988396,0.054085734,0.003990632,-0.005311088,-0.000799254,-0.018980775,-0.010160554,0.000272164,0.008756707,0.017682298,0.015546551404986522,0.022831693501211673,0.002368338,-0.012139813,-0.03606732,-0.027211203,-0.016413158,-0.007218485,0.031617705,-0.005696069,-0.004228423,-0.018323591,0.025323414860758953,0.036758797,0.047165970806963754,0.005645074,-0.005447788,-0.017212984,-0.010800713,-0.036125482,-0.034504391,-0.017141016,-0.024133701,0.017495047603733854,0.00589213,
41,99,3,2,2,2,2,2,2,4,5,2,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,4,3,2,2,2,99,2,2,3,2,2,2,1,2,2,3,4,3,3,3,3,-0.019912171,-0.004123668,0.010705567000863652,0.033216023,0.029864643600124564,-0.010417904,-0.067567234,-0.034345363,-0.058914926,-0.003339969,0.07727098,0.011893412520965721,-0.020811696,0.006318131,0.020119351284721733,0.032610064,0.054851289408711285,0.001726079,-0.005638213,-0.005659814,-0.011542237,-0.005584566,0.000569442,0.010114969,0.028649280134301937,0.022576097972117938,0.025249246400422788,-0.002256879,-0.005650812,-0.041078908,-0.04081337,-0.018595624,-0.022264975,0.031795173,-0.001098416,0.00921128,-0.029843766,0.018695785,0.06290766,0.057618794719187114,0.017817948,-0.006234491,-0.007624295,-0.015536121,-0.048317459,-0.04549631,-0.018365027,-0.020691597,0.020570346670082014,0.005875973,
42,99,3,2,2,2,2,2,2,4,5,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,4,3,3,2,2,99,2,3,4,2,2,3,2,3,3,3,4,3,3,3,3,0.007073697,0.0006028,0.009119392,0.022089464,0.017043529,-0.01469557,-0.087758398,-0.039792207,-0.070132181,-0.011452908,0.075414786,0.019102398,-0.036091874,-0.00750424,0.04713087,0.046950953,0.079835241,0.015384271537186581,0.008441037,-0.000740735,0.020071329359780083,0.000810459,-0.003397619,0.00554454,0.046573892,0.028528312,0.036450531,-0.003926584,-0.003916586,-0.041641478,-0.03488108,-0.016401488,-0.025820799,0.010601596921333107,-0.004551,0.014563726566848335,-0.02819304,0.012054595426889131,0.076433429,0.030295241638668837,0.025385343265952532,0.011124565571662965,-0.005360369,-0.008844361,-0.067663282,-0.033297125,-0.014580596,-0.034192513,0.014912270955392163,-0.009860323,
43,99,4,4,4,3,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,99,2,3,2,2,3,2,2,3,2,4,4,3,3,3,3,-0.021448419,-0.010695502,-0.020552128,-0.008965438,0.009518465,0.004688281,-0.017372745,-0.008131134,-0.014553579,-0.006154778,-0.004259578,-0.006224286,-0.008242926,0.001253302,0.009152203,0.012723625,0.023543182262327773,0.00570778,0.006992688,-0.002898429,-0.016036301,-0.004598931,-0.008274561,0.001082143,-9.22E-05,-0.005063092,0.010838194031903668,-0.007410025,-0.005299834,-0.013164791,-0.01854762,-0.00723105,0.008365098,0.028033997668603105,0.010758446078285439,-0.009020315,-0.005217014,0.008041459,0.036781081,0.028240196009765784,0.011706680200214311,0.000349456,0.011590086681724981,0.000154437,-0.010501936,-0.004915318,-0.003829128,-0.008188943,0.017248602345759107,0.007901322,
44,99,4,4,4,3,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2,2,99,2,3,2,2,3,2,2,3,2,4,4,3,3,3,3,-0.02060197,-0.010519696,-0.015693648,-0.007318392,0.016970094847714584,0.011867392187317184,-0.011571723,-0.003974971,-0.004113046,0.001424042,0.009431521,-0.00119024,-0.008454705,2.1833660347135228e-05,0.004735599,0.006991155,0.018778915,0.006743865,0.014053601660721352,0.000636768,-0.00469001,0.004939252,-0.001434895,0.002272212,-0.00132309,-0.005047324,0.004947725,-0.001309917,-0.003106351,-0.011313396,-0.016009597,-0.009513024,-0.004226376,0.007586727,0.00197593,-0.00729737,-0.007880147,0.000815459,0.032508325,0.022563385,0.006881727,0.00452365,0.011702101577871599,-0.001790099,-0.01364378,-0.00108121,-0.003275713,-0.011435512,0.008113116,0.004894016,
45,99,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,2,99,2,3,3,3,3,2,2,3,3,4,4,3,3,3,3,-0.017377508,-0.009963486,-0.013261341,-0.006840901,0.009197795,0.006533056,-0.011245312,-0.004056726,-0.000725249,0.001611876,0.00516768,-0.000779823,-0.003705329,0.003993554,0.015378692319071064,0.013385186,0.020773041,0.007143046,0.011155381130825991,0.001668457,0.002468366,0.00682222,-0.002683842,0.001703288,0.00068962,0.000371956,0.010187452574345201,0.003791126,-0.000935215,-0.010168999,-0.011148073,-0.007406998,-0.001485762,0.006924804,0.001930282,-0.009549547,-0.008183948,-0.002656199,0.019577268,0.012641538254389847,0.002445659,0.002328206,0.004174518,-0.002713207,-0.009069567,-0.007900423,-0.005319638,-0.007543256,0.005124248,0.003309575,
46,99,4,4,4,3,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,2,2,99,2,3,2,2,3,2,2,3,2,4,4,3,3,3,3,-0.012081881,-0.012353624,-0.016630124,-0.007971372,-0.005684442,-0.013966842,-0.038755422,-0.014730351,-0.00540563,-0.00364139,-0.014658617,-0.009251044,-0.000154914,0.012678018835140418,0.023583541,0.019282635,0.015917528554564332,0.002457408,0.008488088,-0.001259746,-0.001879765,0.002245615,-0.006358693,0.004509063,0.014475222438341009,0.00829385,0.027058841,0.006889258,-0.002780113,-0.016280234,-0.016884852,-0.006247514,-0.00315955,0.016336075,0.00755798,-0.018510244,-0.015175233,0.001853396,0.037276665796525776,0.020521153195295468,0.014275497075868742,0.015583537449128925,0.003268727,-0.005660656,-0.016502437,-0.005918807,-0.001574954,-0.01687726,0.003675897,-0.003910011,
47,99,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,2,99,2,3,3,3,3,2,2,3,3,4,4,3,3,3,3,-0.009087367,-0.008929226,-0.014042392,-0.005445904,0.009257631,-0.002514023,-0.026814437,-0.011990086,-0.008885602,-0.003333218,0.000480101,-0.005345748,-0.006241919,0.002746501,0.017954228416085218,0.024147373415529718,0.024706225,0.012351980209350587,0.022022355,0.00302343,-0.004993106,-0.001183086,-0.007100694,0.004229609,0.010953231588006034,0.004337359,0.012987341,-0.011819047,-0.005458562,-0.015147644,-0.020594886,-0.005609007,-0.003787039,0.011733327507972735,0.005771588,-0.012849135,-0.008268759,0.002616536,0.024628586374223223,0.020637003540992738,0.009467813,0.008698487,-0.001182076,-0.007603999,-0.018844222,-0.006259921,-0.005658643,-0.013222904,0.007973674,-0.001362763,
48,99,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,4,2,2,2,99,2,2,3,1,2,2,2,3,3,3,4,4,3,3,3,-0.009184845,-0.010297697,-0.011891383,-0.003468413,0.001295246,-0.01299428,-0.043680658,-0.020253945,-0.004738275,0.003413384,0.011208000897180917,-0.001938732,-0.003159843,0.009487471,0.027263768386132668,0.034274887,0.030415246576660934,0.011149423934593072,0.019881167181647667,0.002396938,-0.001318774,0.000309914,-0.008364359,-0.001035736,0.011273751,0.011045152985370996,0.023365247561273606,-0.012270528,-0.009115481,-0.022830836,-0.025391134,-0.008982663,-0.004851912,0.021809031873351266,0.013547252107522273,-0.014068704,-0.00660656,0.00341172,0.041235374,0.026153734,0.008991283,0.010790807,-0.001158135,-0.009414098,-0.024420912,-0.018988709,-0.006474517,-0.014885158,3.891102600804032e-05,-0.007333269,
